owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aaj,e,f_139241_,,ERROR_SAME_WARNING_TIME,WARNING_TIME_FAILED_EXCEPTION,field_13773,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aaj,f,f_139242_,,ERROR_SAME_WARNING_DISTANCE,WARNING_DISTANCE_FAILED_EXCEPTION,field_13777,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aaj,g,f_139243_,,ERROR_SAME_DAMAGE_BUFFER,DAMAGE_BUFFER_FAILED_EXCEPTION,field_13778,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aaj,h,f_139244_,,ERROR_SAME_DAMAGE_AMOUNT,DAMAGE_AMOUNT_FAILED_EXCEPTION,field_13774,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aak,b,f_139292_,,ERROR_NOT_A_BLOCK_ENTITY,INVALID_BLOCK_EXCEPTION,field_13785,field,static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aak,a,f_139291_,,PROVIDER,TYPE_FACTORY,field_13786,field,"public static final Function<String, DataCommands$DataProvider>"
aak,c,f_139293_,,entity,blockEntity,field_13784,field,private final BlockEntity
aak,d,f_139294_,,pos,pos,field_13783,field,private final BlockPos
aam,d,f_139352_,,ERROR_MERGE_UNCHANGED,MERGE_FAILED_EXCEPTION,field_13796,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aam,e,f_139353_,,ERROR_GET_NOT_NUMBER,GET_INVALID_EXCEPTION,field_13791,field,private static final com.mojang.brigadier.exceptions.DynamicCommandExceptionType
aam,f,f_139354_,,ERROR_GET_NON_EXISTENT,GET_UNKNOWN_EXCEPTION,field_13793,field,private static final com.mojang.brigadier.exceptions.DynamicCommandExceptionType
aam,g,f_139355_,,ERROR_MULTIPLE_TAGS,GET_MULTIPLE_EXCEPTION,field_13794,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aam,h,f_139356_,,ERROR_EXPECTED_LIST,MODIFY_EXPECTED_LIST_EXCEPTION,field_13795,field,private static final com.mojang.brigadier.exceptions.DynamicCommandExceptionType
aam,i,f_139357_,,ERROR_EXPECTED_OBJECT,MODIFY_EXPECTED_OBJECT_EXCEPTION,field_13797,field,private static final com.mojang.brigadier.exceptions.DynamicCommandExceptionType
aam,j,f_139358_,,ERROR_INVALID_INDEX,MODIFY_INVALID_INDEX_EXCEPTION,field_17441,field,private static final com.mojang.brigadier.exceptions.DynamicCommandExceptionType
aam,a,f_139349_,,ALL_PROVIDERS,OBJECT_TYPE_FACTORIES,field_13790,field,"public static final List<Function<String, DataCommands$DataProvider>>"
aam,b,f_139350_,,TARGET_PROVIDERS,TARGET_OBJECT_TYPES,field_13798,field,public static final List<DataCommands$DataProvider>
aam,c,f_139351_,,SOURCE_PROVIDERS,SOURCE_OBJECT_TYPES,field_13792,field,public static final List<DataCommands$DataProvider>
aan,b,f_139506_,,ERROR_NO_PLAYERS,INVALID_ENTITY_EXCEPTION,field_13799,field,private static final com.mojang.brigadier.exceptions.SimpleCommandExceptionType
aan,a,f_139505_,,PROVIDER,TYPE_FACTORY,field_13800,field,"public static final Function<String, DataCommands$DataProvider>"
aan,c,f_139507_,,entity,entity,field_13801,field,private final Entity
aao,b,f_139532_,,SUGGEST_STORAGE,SUGGESTION_PROVIDER,field_20856,field,static final com.mojang.brigadier.suggestion.SuggestionProvider<CommandSourceStack>
aao,a,f_139531_,,PROVIDER,TYPE_FACTORY,field_20855,field,"public static final Function<String, DataCommands$DataProvider>"
aao,c,f_139533_,,storage,storage,field_20857,field,private final CommandStorage
aao,d,f_139534_,,id,id,field_20858,field,private final ResourceLocation
aar,a,f_139571_,,LOGGER,LOGGER,field_13804,field,private static final org.apache.logging.log4j.Logger
aas,p,f_139598_,,LOGGER,LOGGER,field_13814,field,static final org.apache.logging.log4j.Logger
aas,q,f_142864_,,CONVERSION_RETRY_DELAY_MS,field_29662,field_29662,field,private static final int
aas,r,f_142865_,,CONVERSION_RETRIES,field_29663,field_29663,field,private static final int
aas,s,f_139599_,,SHA1,SHA1_PATTERN,field_13810,field,private static final Pattern
aas,t,f_139600_,,consoleInput,commandQueue,field_13815,field,private final List<ConsoleInput>
aas,u,f_139601_,,queryThreadGs4,queryResponseHandler,field_13816,field,private QueryThreadGs4
aas,v,f_139602_,,rconConsoleSource,rconCommandOutput,field_13811,field,private final RconConsoleSource
aas,w,f_139603_,,rconThread,rconServer,field_13819,field,private RconThread
aas,x,f_139604_,,settings,propertiesLoader,field_16799,field,private final DedicatedServerSettings
aas,y,f_139605_,,gui,gui,field_16800,field,private MinecraftServerGui
aas,z,f_139606_,,textFilterClient,filterer,field_26898,field,private final TextFilterClient
aas,A,f_142863_,,resourcePackPrompt,resourcePackPrompt,field_33431,field,private final Component
aat,a,f_139728_,,onlineMode,onlineMode,field_16813,field,public final boolean
aat,b,f_139729_,,preventProxyConnections,preventProxyConnections,field_16839,field,public final boolean
aat,c,f_139730_,,serverIp,serverIp,field_16829,field,public final String
aat,d,f_139731_,,spawnAnimals,spawnAnimals,field_16836,field,public final boolean
aat,e,f_139732_,,spawnNpcs,spawnNpcs,field_16809,field,public final boolean
aat,f,f_139733_,,pvp,pvp,field_16833,field,public final boolean
aat,g,f_139734_,,allowFlight,allowFlight,field_16807,field,public final boolean
aat,h,f_139735_,,resourcePack,resourcePack,field_16801,field,public final String
aat,i,f_142878_,,requireResourcePack,requireResourcePack,field_27845,field,public final boolean
aat,j,f_142879_,,resourcePackPrompt,resourcePackPrompt,field_33432,field,public final String
aat,k,f_139736_,,motd,motd,field_16825,field,public final String
aat,l,f_139737_,,forceGameMode,forceGameMode,field_16827,field,public final boolean
aat,m,f_139738_,,enforceWhitelist,enforceWhitelist,field_16805,field,public final boolean
aat,n,f_139739_,,difficulty,difficulty,field_16840,field,public final Difficulty
aat,o,f_139740_,,gamemode,gameMode,field_16841,field,public final GameType
aat,p,f_139741_,,levelName,levelName,field_16820,field,public final String
aat,q,f_139742_,,serverPort,serverPort,field_16837,field,public final int
aat,r,f_139744_,,announcePlayerAchievements,announcePlayerAchievements,field_16830,field,public final Boolean
aat,s,f_139745_,,enableQuery,enableQuery,field_16819,field,public final boolean
aat,t,f_139746_,,queryPort,queryPort,field_16831,field,public final int
aat,u,f_139747_,,enableRcon,enableRcon,field_16818,field,public final boolean
aat,v,f_139748_,,rconPort,rconPort,field_16828,field,public final int
aat,w,f_139749_,,rconPassword,rconPassword,field_16823,field,public final String
aat,x,f_139750_,,resourcePackHash,resourcePackHash,field_16834,field,public final String
aat,y,f_139751_,,resourcePackSha1,resourcePackSha1,field_16821,field,public final String
aat,z,f_139752_,,hardcore,hardcore,field_16838,field,public final boolean
aat,A,f_139753_,,allowNether,allowNether,field_16811,field,public final boolean
aat,B,f_139705_,,spawnMonsters,spawnMonsters,field_16835,field,public final boolean
aat,C,f_139706_,,snooperEnabled,snooperEnabled,field_16808,field,public final boolean
aat,D,f_139707_,,useNativeTransport,useNativeTransport,field_16832,field,public final boolean
aat,E,f_139708_,,enableCommandBlock,enableCommandBlock,field_16806,field,public final boolean
aat,F,f_139709_,,spawnProtection,spawnProtection,field_16816,field,public final int
aat,G,f_139710_,,opPermissionLevel,opPermissionLevel,field_16845,field,public final int
aat,H,f_139711_,,functionPermissionLevel,functionPermissionLevel,field_20324,field,public final int
aat,I,f_139712_,,maxTickTime,maxTickTime,field_16815,field,public final long
aat,J,f_139713_,,rateLimitPacketsPerSecond,rateLimit,field_25802,field,public final int
aat,K,f_139714_,,viewDistance,viewDistance,field_16844,field,public final int
aat,L,f_139715_,,maxPlayers,maxPlayers,field_16814,field,public final int
aat,M,f_139716_,,networkCompressionThreshold,networkCompressionThreshold,field_16842,field,public final int
aat,N,f_139717_,,broadcastRconToOps,broadcastRconToOps,field_16824,field,public final boolean
aat,O,f_139718_,,broadcastConsoleToOps,broadcastConsoleToOps,field_16802,field,public final boolean
aat,P,f_139719_,,maxWorldSize,maxWorldSize,field_16812,field,public final int
aat,Q,f_139720_,,syncChunkWrites,syncChunkWrites,field_23785,field,public final boolean
aat,R,f_139721_,,enableJmxMonitoring,enableJmxMonitoring,field_24056,field,public final boolean
aat,S,f_139722_,,enableStatus,enableStatus,field_24453,field,public final boolean
aat,T,f_139723_,,entityBroadcastRangePercentage,entityBroadcastRangePercentage,field_24454,field,public final int
aat,U,f_139724_,,textFilteringConfig,textFilteringConfig,field_26899,field,public final String
aat,V,f_139725_,,playerIdleTimeout,playerIdleTimeout,field_16817,field,public final Settings<DedicatedServerProperties>.MutableValue<Integer>
aat,W,f_139726_,,whiteList,whiteList,field_16804,field,public final Settings<DedicatedServerProperties>.MutableValue<Boolean>
aat,Y,f_139727_,,worldGenSettings,generatorOptions,field_24623,field,private WorldGenSettings
aau,a,f_139772_,,source,path,field_16846,field,private final Path
aau,b,f_139773_,,properties,propertiesHandler,field_16847,field,private DedicatedServerProperties
aav,a,f_139781_,,LOGGER,LOGGER,field_13825,field,private static final org.apache.logging.log4j.Logger
aav,b,f_142880_,,MAX_SHUTDOWN_TIME,field_29664,field_29664,field,private static final long
aav,c,f_142881_,,SHUTDOWN_STATUS,field_29665,field_29665,field,private static final int
aav,d,f_139782_,,server,server,field_13823,field,private final DedicatedServer
aav,e,f_139783_,,maxTickTime,maxTickTime,field_13824,field,private final long
aaw$a,b,f_139881_,,key,key,field_16852,field,private final String
aaw$a,c,f_139882_,,value,value,field_16850,field,private final V
aaw$a,d,f_139883_,,serializer,stringifier,field_16851,field,"private final Function<V, String>"
aaw,a,f_139797_,,LOGGER,LOGGER,field_16849,field,private static final org.apache.logging.log4j.Logger
aaw,X,f_139798_,,properties,properties,field_16848,field,protected final Properties
aay,a,f_139899_,,MONOSPACED,FONT_MONOSPACE,field_13837,field,private static final Font
aay,b,f_139900_,,LOGGER,LOGGER,field_13840,field,private static final org.apache.logging.log4j.Logger
aay,c,f_142884_,,TITLE,TITLE,field_29666,field,private static final String
aay,d,f_142885_,,SHUTDOWN_TITLE,SHUTTING_DOWN_TITLE,field_29667,field,private static final String
aay,e,f_139901_,,server,server,field_13839,field,private final DedicatedServer
aay,f,f_139902_,,logAppenderThread,consoleUpdateThread,field_13838,field,private Thread
aay,g,f_139903_,,finalizers,stopTasks,field_16855,field,private final Collection<Runnable>
aay,h,f_139904_,,isClosing,stopped,field_16854,field,final AtomicBoolean
aaz,a,f_139950_,,server,server,field_13844,field,private final MinecraftServer
aaz,b,f_139951_,,tickCount,tick,field_13843,field,private int
ab,a,f_142912_,,SNAPSHOT,IS_DEVELOPMENT_VERSION,field_29709,field,public static final boolean
ab,b,f_142951_,,WORLD_VERSION,WORLD_VERSION,field_29732,field,public static final int
ab,c,f_142952_,,VERSION_STRING,VERSION_NAME,field_29733,field,public static final String
ab,d,f_142953_,,RELEASE_TARGET,RELEASE_TARGET,field_29734,field,public static final String
ab,e,f_142954_,,RELEASE_NETWORK_PROTOCOL_VERSION,RELEASE_TARGET_PROTOCOL_VERSION,field_29735,field,public static final int
ab,f,f_142955_,,SNAPSHOT_NETWORK_PROTOCOL_VERSION,field_29736,field_29736,field,public static final int
ab,g,f_142956_,,SNBT_NAG_VERSION,SNBT_TOO_OLD_THRESHOLD,field_29737,field,public static final int
ab,aQ,f_142925_,,SNAPSHOT_PROTOCOL_BIT,field_29708,field_29708,field,private static final int
ab,h,f_142957_,,RESOURCE_PACK_FORMAT,field_29738,field_29738,field,public static final int
ab,i,f_142958_,,DATA_PACK_FORMAT,field_29739,field_29739,field,public static final int
ab,j,f_142959_,,DATA_VERSION_TAG,DATA_VERSION_KEY,field_29740,field,public static final String
ab,k,f_142960_,,CNC_PART_2,field_33711,field_33711,field,public static final boolean
ab,l,f_142961_,,CNC_PART_2_ITEMS_AND_BLOCKS,field_33712,field_33712,field,public static final boolean
ab,m,f_142962_,,NEW_WORLD_GENERATION,field_29741,field_29741,field,public static final boolean
ab,n,f_142963_,,EXTENDED_WORLD_HEIGHT,field_29742,field_29742,field,public static final boolean
ab,o,f_142964_,,AQUIFER_ENABLED_CARVERS,field_33556,field_33556,field,public static final boolean
ab,p,f_142965_,,USE_NEW_RENDERSYSTEM,field_29743,field_29743,field,public static final boolean
ab,q,f_142966_,,MULTITHREADED_RENDERING,field_29744,field_29744,field,public static final boolean
ab,r,f_142967_,,FIX_TNT_DUPE,field_29745,field_29745,field,public static final boolean
ab,s,f_142968_,,FIX_SAND_DUPE,field_33851,field_33851,field,public static final boolean
ab,t,f_142969_,,ENABLE_SNOOPER,field_29746,field_29746,field,public static final boolean
ab,u,f_142970_,,USE_DEBUG_FEATURES,field_29747,field_29747,field,public static final boolean
ab,v,f_142971_,,ALLOW_INCOMPATIBLE_WORLD_HEIGHT,field_33557,field_33557,field,public static final boolean
ab,w,f_142972_,,DEBUG_HOTKEYS,field_29748,field_29748,field,public static final boolean
ab,x,f_142973_,,DEBUG_UI_NARRATION,field_33753,field_33753,field,public static final boolean
ab,y,f_142974_,,DEBUG_RENDER,field_29749,field_29749,field,public static final boolean
ab,z,f_142975_,,DEBUG_PATHFINDING,field_29750,field_29750,field,public static final boolean
ab,A,f_142886_,,DEBUG_WATER,field_29751,field_29751,field,public static final boolean
ab,B,f_142887_,,DEBUG_HEIGHTMAP,field_29752,field_29752,field,public static final boolean
ab,C,f_142888_,,DEBUG_COLLISION,field_29753,field_29753,field,public static final boolean
ab,D,f_142889_,,DEBUG_SHAPES,field_29754,field_29754,field,public static final boolean
ab,E,f_142890_,,DEBUG_NEIGHBORSUPDATE,field_29755,field_29755,field,public static final boolean
ab,F,f_142891_,,DEBUG_STRUCTURES,field_29756,field_29756,field,public static final boolean
ab,G,f_142892_,,DEBUG_LIGHT,field_29676,field_29676,field,public static final boolean
ab,H,f_142893_,,DEBUG_WORLDGENATTEMPT,field_29677,field_29677,field,public static final boolean
ab,I,f_142894_,,DEBUG_SOLID_FACE,field_29678,field_29678,field,public static final boolean
ab,J,f_142895_,,DEBUG_CHUNKS,field_29679,field_29679,field,public static final boolean
ab,K,f_142896_,,DEBUG_GAME_EVENT_LISTENERS,field_29680,field_29680,field,public static final boolean
ab,L,f_142897_,,DEBUG_DUMP_TEXTURE_ATLAS,field_29681,field_29681,field,public static final boolean
ab,M,f_142898_,,DEBUG_DUMP_INTERPOLATED_TEXTURE_FRAMES,field_29682,field_29682,field,public static final boolean
ab,N,f_142899_,,DEBUG_STRUCTURE_EDIT_MODE,field_29683,field_29683,field,public static final boolean
ab,O,f_142900_,,DEBUG_SAVE_STRUCTURES_AS_SNBT,field_29684,field_29684,field,public static final boolean
ab,P,f_142901_,,DEBUG_SYNCHRONOUS_GL_LOGS,field_29685,field_29685,field,public static final boolean
ab,Q,f_142902_,,DEBUG_VERBOSE_SERVER_EVENTS,field_29686,field_29686,field,public static final boolean
ab,R,f_142903_,,DEBUG_NAMED_RUNNABLES,field_29687,field_29687,field,public static final boolean
ab,S,f_142904_,,DEBUG_GOAL_SELECTOR,field_29688,field_29688,field,public static final boolean
ab,T,f_142905_,,DEBUG_VILLAGE_SECTIONS,field_29689,field_29689,field,public static final boolean
ab,U,f_142906_,,DEBUG_BRAIN,field_29690,field_29690,field,public static final boolean
ab,V,f_142907_,,DEBUG_BEES,field_29691,field_29691,field,public static final boolean
ab,W,f_142908_,,DEBUG_RAIDS,field_29692,field_29692,field,public static final boolean
ab,X,f_142909_,,DEBUG_BLOCK_BREAK,field_29693,field_29693,field,public static final boolean
ab,Y,f_142910_,,DEBUG_RESOURCE_LOAD_TIMES,field_29694,field_29694,field,public static final boolean
ab,Z,f_142911_,,DEBUG_MONITOR_TICK_TIMES,field_29695,field_29695,field,public static final boolean
ab,aa,f_142926_,,DEBUG_KEEP_JIGSAW_BLOCKS_DURING_STRUCTURE_GEN,field_29696,field_29696,field,public static final boolean
ab,ab,f_142927_,,DEBUG_DONT_SAVE_WORLD,field_29697,field_29697,field,public static final boolean
ab,ac,f_142928_,,DEBUG_LARGE_DRIPSTONE,field_29698,field_29698,field,public static final boolean
ab,ad,f_142929_,,DEBUG_PACKET_SERIALIZATION,field_29699,field_29699,field,public static final boolean
ab,ae,f_142930_,,DEBUG_CARVERS,field_29700,field_29700,field,public static final boolean
ab,af,f_142931_,,DEBUG_ORE_VEINS,field_33554,field_33554,field,public static final boolean
ab,ag,f_142932_,,DEBUG_SMALL_SPAWN,field_29701,field_29701,field,public static final boolean
ab,ah,f_142933_,,DEBUG_DISABLE_LIQUID_SPREADING,field_29710,field_29710,field,public static final boolean
ab,ai,f_142934_,,DEBUG_ONLY_GENERATE_HALF_THE_WORLD,field_29711,field_29711,field,public static final boolean
ab,aj,f_142935_,,DEBUG_DISABLE_FLUID_GENERATION,field_29712,field_29712,field,public static final boolean
ab,ak,f_142936_,,DEBUG_DISABLE_AQUIFERS,field_29713,field_29713,field,public static final boolean
ab,al,f_142937_,,DEBUG_DISABLE_NOISE_CAVES,field_29714,field_29714,field,public static final boolean
ab,am,f_142938_,,DEBUG_DISABLE_SURFACE,field_29715,field_29715,field,public static final boolean
ab,an,f_142939_,,DEBUG_DISABLE_CARVERS,field_29716,field_29716,field,public static final boolean
ab,ao,f_142940_,,DEBUG_DISABLE_STRUCTURES,field_29717,field_29717,field,public static final boolean
ab,ap,f_142941_,,DEBUG_DISABLE_FEATURES,field_29718,field_29718,field,public static final boolean
ab,aq,f_142942_,,DEBUG_DISABLE_ORE_VEINS,field_33555,field_33555,field,public static final boolean
ab,ar,f_142943_,,DEBUG_DISABLE_NOODLE_CAVES,field_33640,field_33640,field,public static final boolean
ab,as,f_142944_,,DEFAULT_MINECRAFT_PORT,DEFAULT_PORT,field_29719,field,public static final int
ab,at,f_142945_,,INGAME_DEBUG_OUTPUT,field_29720,field_29720,field,public static final boolean
ab,au,f_142946_,,DEBUG_SUBTITLES,field_29721,field_29721,field,public static final boolean
ab,av,f_142947_,,FAKE_MS_LATENCY,field_29722,field_29722,field,public static final int
ab,aw,f_142948_,,FAKE_MS_JITTER,field_29723,field_29723,field,public static final int
ab,ax,f_136180_,,NETTY_LEAK_DETECTION,RESOURCE_LEAK_DETECTOR_DISABLED,field_1124,field,public static final io.netty.util.ResourceLeakDetector$Level
ab,ay,f_142949_,,COMMAND_STACK_TRACES,field_29724,field_29724,field,public static final boolean
ab,az,f_142950_,,DEBUG_WORLD_RECREATE,field_29725,field_29725,field,public static final boolean
ab,aA,f_142913_,,DEBUG_SHOW_SERVER_DEBUG_VALUES,field_29726,field_29726,field,public static final boolean
ab,aB,f_142914_,,DEBUG_STORE_CHUNK_STACKTRACES,field_29727,field_29727,field,public static final boolean
ab,aC,f_142915_,,RAIN_THRESHOLD,field_29728,field_29728,field,public static final float
ab,aD,f_136181_,,MAXIMUM_TICK_TIME_NANOS,field_22251,field_22251,field,public static final long
ab,aE,f_136182_,,CHECK_DATA_FIXER_SCHEMA,useChoiceTypeRegistrations,field_25135,field,public static boolean
ab,aF,f_136183_,,IS_RUNNING_IN_IDE,isDevelopment,field_1125,field,public static boolean
ab,aG,f_142916_,,WORLD_RESOLUTION,CHUNK_WIDTH,field_29729,field,public static final int
ab,aH,f_142917_,,MAX_CHAT_LENGTH,DEFAULT_WORLD_HEIGHT,field_29730,field,public static final int
ab,aI,f_142918_,,MAX_COMMAND_LENGTH,COMMAND_MAX_LENGTH,field_29731,field,public static final int
ab,aJ,f_136184_,,ILLEGAL_FILE_CHARACTERS,INVALID_CHARS_LEVEL_NAME,field_1126,field,public static final char[]
ab,aK,f_142919_,,TICKS_PER_SECOND,TICKS_PER_SECOND,field_29702,field,public static final int
ab,aL,f_142920_,,TICKS_PER_MINUTE,TICKS_PER_MINUTE,field_29703,field,public static final int
ab,aM,f_142921_,,TICKS_PER_GAME_DAY,TICKS_PER_IN_GAME_DAY,field_29704,field,public static final int
ab,aN,f_142922_,,AVERAGE_GAME_TICKS_PER_RANDOM_TICK_PER_BLOCK,field_29705,field_29705,field,public static final float
ab,aO,f_142923_,,AVERAGE_RANDOM_TICKS_PER_BLOCK_PER_MINUTE,field_29706,field_29706,field,public static final float
ab,aP,f_142924_,,AVERAGE_RANDOM_TICKS_PER_BLOCK_PER_GAME_DAY,field_29707,field_29707,field,public static final float
ab,aR,f_136185_,,CURRENT_VERSION,gameVersion,field_16742,field,private static com.mojang.bridge.game.GameVersion
aba,a,f_139955_,,DECIMAL_FORMAT,AVG_TICK_FORMAT,field_13846,field,private static final DecimalFormat
aba,b,f_139956_,,values,memoryUsePercentage,field_13845,field,private final int[]
aba,c,f_139957_,,vp,memoryUsePercentagePos,field_13848,field,private int
aba,d,f_139958_,,msgs,lines,field_13847,field,private final String[]
aba,e,f_139959_,,server,server,field_13849,field,private final MinecraftServer
aba,f,f_139960_,,timer,timer,field_16858,field,private final Timer
abc,a,f_139974_,,id,actorNetworkId,field_13859,field,private final int
abc,b,f_139975_,,pos,pos,field_13860,field,private final BlockPos
abc,c,f_139976_,,progress,stage,field_13858,field,private int
abc,d,f_139977_,,updatedRenderTick,lastUpdateTick,field_13857,field,private int
abd$a,b,f_140101_,,UNLOADED,INSTANCE,field_16433,field,ChunkHolder$ChunkLoadingFailure
abd$b,a,f_143023_,,thread,thread,field_28807,field,private final Thread
abd$b,b,f_143024_,,future,action,field_28808,field,"private final CompletableFuture<? extends com.mojang.datafixers.util.Either<? extends ChunkAccess, ChunkHolder$ChunkLoadingFailure>>"
abd$b,c,f_143025_,,source,actionDesc,field_28809,field,private final String
abd$c,a,INACCESSIBLE,,INACCESSIBLE,INACCESSIBLE,field_19334,enum,
abd$c,b,BORDER,,BORDER,BORDER,field_13876,enum,
abd$c,c,TICKING,,TICKING,TICKING,field_13875,enum,
abd$c,d,ENTITY_TICKING,,ENTITY_TICKING,ENTITY_TICKING,field_13877,enum,
abd,a,f_139995_,,UNLOADED_CHUNK,UNLOADED_CHUNK,field_16426,field,"public static final com.mojang.datafixers.util.Either<ChunkAccess, ChunkHolder$ChunkLoadingFailure>"
