owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aba$d,d,field_199230_d,,,,field_15884,field,private final int
aba$d,e,field_199231_e,,,,field_15883,field,private final int
aba$d,f,field_199232_f,,,,field_15887,field,private final it.unimi.dsi.fastutil.ints.Int2ObjectMap<com.mojang.datafixers.Dynamic<?>>
aba,a,field_199145_a,,,,field_15844,field,private static final org.apache.logging.log4j.Logger
aba,b,field_199146_b,,,,field_15842,field,private static final BitSet
aba,c,field_199147_c,,,,field_15854,field,private static final BitSet
aba,d,field_199148_d,,,,field_15840,field,private static final com.mojang.datafixers.Dynamic<?>
aba,e,field_199149_e,,,,field_15852,field,private static final com.mojang.datafixers.Dynamic<?>
aba,f,field_199150_f,,,,field_15838,field,private static final com.mojang.datafixers.Dynamic<?>
aba,g,field_199151_g,,,,field_15850,field,private static final com.mojang.datafixers.Dynamic<?>
aba,h,field_199152_h,,,,field_15839,field,private static final com.mojang.datafixers.Dynamic<?>
aba,i,field_199153_i,,,,field_15848,field,private static final com.mojang.datafixers.Dynamic<?>
aba,j,field_199154_j,,,,field_15834,field,private static final com.mojang.datafixers.Dynamic<?>
aba,k,field_199155_k,,,,field_15845,field,private static final com.mojang.datafixers.Dynamic<?>
aba,l,field_199156_l,,,,field_15835,field,private static final com.mojang.datafixers.Dynamic<?>
aba,m,field_199157_m,,,,field_15847,field,private static final com.mojang.datafixers.Dynamic<?>
aba,n,field_199158_n,,,,field_15841,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,o,field_199159_o,,,,field_15853,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,p,field_199160_p,,,,field_15836,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,q,field_199161_q,,,,field_15846,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,r,field_199162_r,,,,field_15837,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
aba,s,field_199163_s,,,,field_15849,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,t,field_199164_t,,,,field_15851,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
aba,u,field_199165_u,,,,field_15843,field,private static final com.mojang.datafixers.Dynamic<?>
abc,a,field_219825_a,,,,field_16691,field,"private static final Map<String, String>"
abd,a,field_207912_a,,,,field_15889,field,"private static final com.google.common.collect.ImmutableMap<String, com.mojang.datafixers.util.Pair<String, com.google.common.collect.ImmutableMap<String, String>>>"
abg,a,field_219828_a,,,,field_15890,field,"public static final Map<String, String>"
abi,a,field_199172_a,,,,field_15891,field,"private static final Map<String, Integer>"
abk,a,field_207460_a,,,,field_15892,field,"public static final Map<String, String>"
abk,b,field_209759_b,,,,field_15893,field,"public static final Map<String, String>"
abo,a,field_188218_a,,,,field_15894,field,private static final Set<String>
abr,a,field_191276_a,,,,field_15895,field,"private static final Map<String, String>"
abt,a,field_188222_a,,,,field_15896,field,private static final List<String>
abu,a,field_210992_a,,,,field_15897,field,private static final int[][]
abv,a,field_201154_a,,,,field_15898,field,"private static final Map<String, String>"
abw,a,field_207461_a,,,,field_15899,field,"public static final Map<String, String>"
abx,a,field_219829_a,,,,field_17712,field,"public static final Map<String, String>"
abz,a,field_211313_a,,,,field_5670,field,protected final String
ac,a,field_192328_a,,,,field_1263,field,private final Advancement
ac,b,field_192329_b,,,,field_1258,field,private final AdvancementTree
ac,c,field_192330_c,,,,field_1260,field,private final AdvancementTree
ac,d,field_192331_d,,,,field_1261,field,private final int
ac,e,field_192332_e,,,,field_1267,field,private final List<AdvancementTree>
ac,f,field_192333_f,,,,field_1262,field,private AdvancementTree
ac,g,field_192334_g,,,,field_1264,field,private AdvancementTree
ac,h,field_192335_h,,,,field_1259,field,private int
ac,i,field_192336_i,,,,field_1269,field,private float
ac,j,field_192337_j,,,,field_1268,field,private float
ac,k,field_192338_k,,,,field_1266,field,private float
ac,l,field_192339_l,,,,field_1265,field,private float
ace,a,field_210595_a,,,,field_5671,field,"public static final Map<String, String>"
ace,b,field_210596_b,,,,field_5672,field,"public static final Map<String, String>"
ace,c,field_210597_c,,,,field_5673,field,"public static final Map<String, String>"
aci,a,field_190049_a,,,,field_5674,field,private static final Random
aco,a,field_188221_a,ID_MAPPING,,,field_5675,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
acq,a,field_188223_a,,,,field_5678,field,private static final String[]
acr,a,field_206356_a,,,,field_5676,field,private final String
acs,a,field_191278_a,,,,field_5680,field,public static final String[]
act,a,field_188226_a,ID_MAPPING,,,field_5679,field,private static final String[]
acu,a,field_208047_a,,,,field_5681,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
acw,a,field_199421_a,,,,field_5685,field,"private static final Map<String, String>"
acx,a,field_199176_a,,,,field_5684,field,"private static final Map<String, String>"
acx,b,field_199177_b,,,,field_5683,field,private static final Set<String>
acx,c,field_199178_c,,,,field_5682,field,private static final Set<String>
ad,a,field_192245_a,,,,field_1270,field,private final MinecraftKey
ada$a,e,field_212523_f,,,,field_5689,field,private it.unimi.dsi.fastutil.ints.IntSet
ada$a,f,field_212524_g,,,,field_5691,field,private it.unimi.dsi.fastutil.ints.IntSet
ada$a,g,field_212525_h,,,,field_5690,field,private it.unimi.dsi.fastutil.ints.Int2IntMap
ada$b,e,field_208466_a,,,,field_5695,field,"private final com.mojang.datafixers.types.Type<com.mojang.datafixers.util.Pair<String, com.mojang.datafixers.Dynamic<?>>>"
ada$b,a,field_208468_c,,,,field_5693,field,"protected final com.mojang.datafixers.OpticFinder<List<com.mojang.datafixers.util.Pair<String, com.mojang.datafixers.Dynamic<?>>>>"
ada$b,b,field_208469_d,,,,field_5692,field,protected final List<com.mojang.datafixers.Dynamic<?>>
ada$b,c,field_208474_i,,,,field_5694,field,protected final int
ada$b,d,field_208470_e,,,,field_5696,field,protected DataBits
ada,a,field_208425_a,,,,field_5687,field,private static final int[][]
ada,b,field_208434_j,,,,field_5688,field,private static final it.unimi.dsi.fastutil.objects.Object2IntMap<String>
ada,c,field_208435_k,,,,field_5686,field,private static final Set<String>
adb,a,field_210553_a,,,,field_5702,field,"static final Map<String, String>"
adc,a,field_199181_a,,,,field_5700,field,private static final com.google.common.base.Splitter
adc,b,field_199182_b,,,,field_5701,field,private static final com.google.common.base.Splitter
adc,c,field_199183_c,,,,field_5699,field,private static final com.google.common.base.Splitter
adc,d,field_199184_d,,,,field_5698,field,private static final com.google.common.base.Splitter
adc,e,field_199185_e,,,,field_5697,field,private static final com.google.common.base.Splitter
adf,a,field_206373_a,,,,field_5703,field,private final String
adf,b,field_206374_b,,,,field_5705,field,private final String
adf,c,field_206375_c,,,,field_5704,field,private final com.mojang.datafixers.DSL$TypeReference
adl,a,field_199186_a,,,,field_5706,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
ado,a,field_209673_a,,,,field_5708,field,"private static final Map<String, String>"
adp,a,field_211869_a,,,,field_5707,field,"private static final Map<String, String>"
adq,a,field_211285_a,,,,field_5710,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,b,field_211286_b,PLAYER,,,field_5715,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,c,field_211287_c,,,,field_5726,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,d,field_211288_d,,,,field_5722,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,e,field_211289_e,,,,field_5717,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,f,field_211290_f,,,,field_5716,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,g,field_211291_g,,,,field_5730,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,h,field_211292_h,,,,field_5732,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,i,field_211293_i,,,,field_5725,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,j,field_219869_j,,,,field_19224,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,k,field_211294_j,,,,field_5727,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,l,field_211295_k,ITEM_STACK,,,field_5712,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,m,field_211296_l,,,,field_5720,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,n,field_211297_m,,,,field_5719,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,o,field_211298_n,,,,field_5723,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,p,field_211299_o,ENTITY,,,field_5729,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,q,field_211300_p,,,,field_5731,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,r,field_211301_q,,,,field_5713,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,s,field_211302_r,,,,field_5718,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,t,field_211303_s,,,,field_5724,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,u,field_211873_t,,,,field_5721,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,v,field_211874_u,,,,field_5714,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,w,field_211304_t,,,,field_5711,field,public static final com.mojang.datafixers.DSL$TypeReference
adq,x,field_211305_u,,,,field_5728,field,public static final com.mojang.datafixers.DSL$TypeReference
adr,a,field_211870_a,,,,field_5709,field,"public static final Map<String, String>"
ads,a,field_204918_a,,,,field_5733,field,"public static final Map<String, String>"
adw,a,field_211312_a,,,,field_5734,field,private final String
adx,a,field_209682_a,,,,field_5739,field,private static final Set<String>
adx,b,field_209683_b,,,,field_5737,field,"private static final Map<String, String>"
adx,c,field_199189_b,,,,field_5738,field,"private static final Map<String, String>"
adx,d,field_209684_d,,,,field_5736,field,"private static final Map<String, String>"
adx,e,field_209685_e,,,,field_5735,field,"private static final Map<String, String>"
ae$a,a,field_192344_a,,,,field_1274,field,private final AdvancementDataPlayer
ae$a,b,field_192345_b,,,,field_1273,field,private final Set<CriterionTrigger$a<CriterionTriggerBredAnimals$b>>
ae$b,a,field_192247_a,,,,field_1276,field,private final CriterionConditionEntity
ae$b,b,field_192248_b,,,,field_1277,field,private final CriterionConditionEntity
ae$b,c,field_192249_c,,,,field_1275,field,private final CriterionConditionEntity
ae,a,field_192171_a,,,,field_1271,field,private static final MinecraftKey
ae,b,field_192172_b,,,,field_1272,field,"private final Map<AdvancementDataPlayer, CriterionTriggerBredAnimals$a>"
aea$a,e,field_212512_f,,,,field_5741,field,private it.unimi.dsi.fastutil.ints.IntSet
aea,a,field_212536_a,,,,field_5740,field,private static final org.apache.logging.log4j.Logger
aec,a,field_223004_a,,,,field_19285,field,private static final int[]
aee,a,field_210598_a,,,,field_5742,field,private final String
aee,b,field_210599_b,,,,field_5743,field,private final com.mojang.datafixers.DSL$TypeReference
af$a,a,field_192350_a,,,,field_9491,field,private final AdvancementDataPlayer
af$a,b,field_192351_b,,,,field_9490,field,private final Set<CriterionTrigger$a<CriterionTriggerBrewedPotion$b>>
af$b,a,field_192251_a,,,,field_9492,field,private final PotionRegistry
af,a,field_192176_a,,,,field_9488,field,private static final MinecraftKey
af,b,field_192177_b,,,,field_9489,field,"private final Map<AdvancementDataPlayer, CriterionTriggerBrewedPotion$a>"
afu,a,field_206647_b,,,,field_5744,field,"protected static final Map<String, String>"
afu,b,field_206648_c,,,,field_5745,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
afv,a,field_206597_b,,,,field_5746,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
afx,b,field_206692_c,,,,field_5749,field,private static final org.apache.logging.log4j.Logger
afx,c,field_206693_d,,,,field_5748,field,"private static final Map<String, String>"
afx,a,field_206691_b,,,,field_5747,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
ag$a,a,field_193235_a,,,,field_9496,field,private final AdvancementDataPlayer
ag$a,b,field_193236_b,,,,field_9495,field,private final Set<CriterionTrigger$a<CriterionTriggerChangedDimension$b>>
ag$b,a,field_193191_a,,,,field_9497,field,private final DimensionManager
ag$b,b,field_193192_b,,,,field_9498,field,private final DimensionManager
ag,a,field_193144_a,,,,field_9493,field,private static final MinecraftKey
ag,b,field_193145_b,,,,field_9494,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChangedDimension$a>"
aga,a,field_219907_a,,,,field_16267,field,private static final long
aga,b,field_151234_b,,,,field_15735,field,private static final org.apache.logging.log4j.Logger
aga,c,field_76325_b,,,,field_15736,field,private final List<String>
aga,d,field_76326_c,,,,field_15730,field,private final it.unimi.dsi.fastutil.longs.LongList
aga,e,field_76324_e,,,,field_15731,field,private final it.unimi.dsi.fastutil.objects.Object2LongMap<String>
aga,f,field_219912_f,,,,field_16266,field,private final IntSupplier
aga,g,field_219913_g,,,,field_15732,field,private final long
aga,h,field_219914_h,,,,field_15729,field,private final int
aga,i,field_219915_i,,,,field_15734,field,private String
aga,j,field_219916_j,,,,field_15733,field,private boolean
agb,a,field_219926_a,,,,field_16265,field,public static final MethodProfilerResultsEmpty
agc,a,field_219930_a,,,,field_16279,field,private static final org.apache.logging.log4j.Logger
agc,b,field_219931_b,,,,field_16277,field,"private final Map<String, Long>"
agc,c,field_219932_c,,,,field_16278,field,private final long
agc,d,field_219933_d,,,,field_16275,field,private final int
agc,e,field_219934_e,,,,field_16276,field,private final long
agc,f,field_219935_f,,,,field_16274,field,private final int
agd$b,a,field_219940_a,,,,field_16272,field,protected GameProfilerFillerActive
agd,a,field_223005_a,,,,field_19286,field,private static final org.apache.logging.log4j.Logger
agd,b,field_219901_a,,,,field_16268,field,private static final long
agd,c,field_219902_b,,,,field_16269,field,private final IntSupplier
agd,d,field_219903_c,,,,field_16270,field,private final GameProfiler$b
agd,e,field_219904_d,,,,field_16271,field,private final GameProfiler$b
age,a,field_219906_a,,,,field_16280,field,public static final GameProfilerDisabled
agi,a,field_219943_a,,,,field_15739,field,public final double
agi,b,field_219944_b,,,,field_15737,field,public final double
agi,c,field_219945_c,,,,field_15738,field,public final String
agk,b,field_213171_b,,,,field_18318,field,private final String
agk,c,field_213172_c,,,,field_5751,field,private static final org.apache.logging.log4j.Logger
agk,d,field_213173_d,,,,field_5750,field,private final Queue<R>
agk,e,field_213174_e,,,,field_18319,field,private int
agn,b,field_213153_b,,,,field_17040,field,private static final org.apache.logging.log4j.Logger
agn,c,field_213154_c,,,,field_17041,field,private final AtomicInteger
agn,a,field_213152_a,,,,field_17039,field,"public final PairedQueue<? super T, ? extends Runnable>"
agn,d,field_213155_d,,,,field_17042,field,private final Executor
agn,e,field_213156_e,,,,field_17043,field,private final String
ago,b,field_213183_b,depth,,,field_18320,field,private int
agp$a,a,field_219949_a,,,,field_17044,field,private final List<Queue<Runnable>>
agp$b,a,field_219951_a,,,,field_17278,field,private final int
agp$b,b,field_219952_b,,,,field_17279,field,private final Runnable
agp$c,a,field_219947_a,,,,field_17045,field,private final Queue<T>
agr,a,field_212219_a,,,,field_5756,field,private static final org.apache.logging.log4j.Logger
agr,b,field_212220_b,,,,field_5757,field,private static final ThreadFactory
agr,c,field_212237_s,,,,field_5758,field,private final String
agr,d,field_219957_d,,,,field_19225,field,private final boolean
agr,e,field_212221_c,,,,field_5761,field,private final WorldNBTStorage
agr,f,field_212223_e,,,,field_5767,field,private final Thread
agr,g,field_219958_g,,,,field_17621,field,private final File
agr,h,field_212224_f,,,,field_5760,field,private volatile boolean
agr,i,field_212225_g,,,,field_5759,field,private volatile boolean
agr,j,field_212232_n,,,,field_5763,field,private volatile float
agr,k,field_212233_o,,,,field_5768,field,private volatile int
agr,l,field_212234_p,,,,field_5766,field,private volatile int
agr,m,field_212235_q,,,,field_5764,field,private volatile int
agr,n,field_212544_m,,,,field_5762,field,private final it.unimi.dsi.fastutil.objects.Object2FloatMap<DimensionManager>
agr,o,field_212236_r,,,,field_5765,field,private volatile IChatBaseComponent
agr,p,field_219959_p,,,,field_17622,field,private static final Pattern
agr,q,field_219960_q,,,,field_5755,field,private final WorldPersistentData
agt$a,a,PINK,PINK,,,field_5788,enum,
agt$a,b,BLUE,BLUE,,,field_5780,enum,
agt$a,c,RED,RED,,,field_5784,enum,
agt$a,d,GREEN,GREEN,,,field_5785,enum,
agt$a,e,YELLOW,YELLOW,,,field_5782,enum,
agt$a,f,PURPLE,PURPLE,,,field_5783,enum,
agt$a,g,WHITE,WHITE,,,field_5786,enum,
agt$a,h,field_201483_h,,,,field_5781,field,private final String
agt$a,i,field_201484_i,,,,field_5787,field,private final EnumChatFormat
agt$b,a,PROGRESS,PROGRESS,,,field_5795,enum,
agt$b,b,NOTCHED_6,NOTCHED_6,,,field_5796,enum,
agt$b,c,NOTCHED_10,NOTCHED_10,,,field_5791,enum,
agt$b,d,NOTCHED_12,NOTCHED_12,,,field_5793,enum,
agt$b,e,NOTCHED_20,NOTCHED_20,,,field_5790,enum,
agt$b,f,field_201487_f,,,,field_5794,field,private final String
agt,h,field_186756_h,,,,field_5772,field,private final UUID
agt,a,field_186749_a,title,,,field_5777,field,protected IChatBaseComponent
agt,b,field_186750_b,,,,field_5774,field,protected float
agt,c,field_186751_c,color,,,field_5778,field,protected BossBattle$BarColor
agt,d,field_186752_d,style,,,field_5779,field,protected BossBattle$BarStyle
agt,e,field_186753_e,,,,field_5776,field,protected boolean
agt,f,field_186754_f,,,,field_5775,field,protected boolean
agt,g,field_186755_g,,,,field_5773,field,protected boolean
agv,a,field_70477_b,left,,,field_5769,field,private final IInventory
agv,b,field_70478_c,right,,,field_5771,field,private final IInventory
agz,a,field_180177_a,,,,field_5797,field,private static final Random
ah$a,a,field_204847_a,,,,field_9502,field,private final AdvancementDataPlayer
ah$a,b,field_204848_b,,,,field_9501,field,private final Set<CriterionTrigger$a<CriterionTriggerChanneledLightning$b>>
ah$b,a,field_204825_a,,,,field_9503,field,private final CriterionConditionEntity[]
ah,a,field_204815_a,,,,field_9499,field,private static final MinecraftKey
ah,b,field_204816_b,,,,field_9500,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChanneledLightning$a>"
aha,a,PEACEFUL,PEACEFUL,,,field_5801,enum,
aha,b,EASY,EASY,,,field_5805,enum,
aha,c,NORMAL,NORMAL,,,field_5802,enum,
aha,d,HARD,HARD,,,field_5807,enum,
aha,e,field_151530_e,,,,field_5800,field,private static final EnumDifficulty[]
aha,f,field_151527_f,,,,field_5803,field,private final int
aha,g,field_151528_g,,,,field_5806,field,private final String
ahb,a,field_180172_a,,,,field_5798,field,private final EnumDifficulty
ahb,b,field_180171_b,,,,field_5799,field,private final float
ahc,a,MAIN_HAND,MAIN_HAND,,,field_5808,enum,
ahc,b,OFF_HAND,OFF_HAND,,,field_5810,enum,
ahd,a,SUCCESS,SUCCESS,,,field_5812,enum,
ahd,b,PASS,PASS,,,field_5811,enum,
ahd,c,FAIL,FAIL,,,field_5814,enum,
ahe,a,field_188399_a,,,,field_5815,field,private final EnumInteractionResult
ahe,b,field_188400_b,,,,field_5816,field,private final T
ahf,a,field_180162_a,,,,field_5817,field,public static final ChestLock
ahf,b,field_180161_b,key,,,field_5818,field,private final String
ahi,a,field_70481_b,,,,field_5831,field,private final int
ahi,b,field_70482_c,items,,,field_5828,field,private final NonNullList<ItemStack>
ahi,c,field_70480_d,,,,field_5829,field,private List<IInventoryListener>
ahj,a,field_213137_a,,,,field_3947,field,private final IChatBaseComponent
ahj,b,field_213138_b,,,,field_17280,field,private final ITileEntityContainer
ahk,a,field_152773_a,,,,field_5825,field,"private final Map<String, Object>"
ahk,b,field_152774_b,,,,field_5826,field,"private final Map<String, Object>"
ahk,c,field_76480_b,,,,field_5821,field,private final String
ahk,d,field_76481_c,,,,field_5819,field,private final URL
ahk,e,field_76478_d,,,,field_5827,field,private final IMojangStatistics
ahk,f,field_76479_e,,,,field_5823,field,private final Timer
ahk,g,field_76476_f,,,,field_5824,field,private final Object
ahk,h,field_98224_g,,,,field_5822,field,private final long
ahk,i,field_76477_g,,,,field_5820,field,private boolean
aho,a,field_94569_a,,,,field_5837,field,private final DamageSource
aho,b,field_94567_b,,,,field_5836,field,private final int
aho,c,field_94568_c,,,,field_5835,field,private final float
aho,d,field_94565_d,,,,field_5834,field,private final float
aho,e,field_94566_e,,,,field_5838,field,private final String
aho,f,field_94564_f,,,,field_5833,field,private final float
ahq,a,field_94556_a,,,,field_5870,field,private final List<CombatEntry>
ahq,b,field_94554_b,,,,field_5877,field,private final EntityLiving
ahq,c,field_94555_c,,,,field_5876,field,private int
ahq,d,field_152775_d,,,,field_5875,field,private int
ahq,e,field_152776_e,,,,field_5873,field,private int
ahq,f,field_94552_d,,,,field_5874,field,private boolean
ahq,g,field_94553_e,,,,field_5872,field,private boolean
ahq,h,field_94551_f,,,,field_5871,field,private String
ahr,a,field_76372_a,FIRE,,,field_5867,field,public static final DamageSource
ahr,b,field_180137_b,LIGHTNING,,,field_5861,field,public static final DamageSource
ahr,c,field_76370_b,BURN,,,field_5854,field,public static final DamageSource
ahr,d,field_76371_c,LAVA,,,field_5863,field,public static final DamageSource
ahr,e,field_190095_e,HOT_FLOOR,,,field_5858,field,public static final DamageSource
ahr,f,field_76368_d,STUCK,,,field_5855,field,public static final DamageSource
ahr,g,field_191291_g,CRAMMING,,,field_5844,field,public static final DamageSource
ahr,h,field_76369_e,DROWN,,,field_5859,field,public static final DamageSource
ahr,i,field_76366_f,STARVE,,,field_5852,field,public static final DamageSource
ahr,j,field_76367_g,CACTUS,,,field_5848,field,public static final DamageSource
ahr,k,field_76379_h,FALL,,,field_5868,field,public static final DamageSource
ahr,l,field_188406_j,FLY_INTO_WALL,,,field_5843,field,public static final DamageSource
ahr,m,field_76380_i,OUT_OF_WORLD,,,field_5849,field,public static final DamageSource
ahr,n,field_76377_j,GENERIC,,,field_5869,field,public static final DamageSource
ahr,o,field_76376_m,MAGIC,,,field_5846,field,public static final DamageSource
ahr,p,field_82727_n,WITHER,,,field_5850,field,public static final DamageSource
ahr,q,field_82728_o,ANVIL,,,field_5865,field,public static final DamageSource
ahr,r,field_82729_p,FALLING_BLOCK,,,field_5847,field,public static final DamageSource
ahr,s,field_188407_q,DRAGON_BREATH,,,field_5856,field,public static final DamageSource
ahr,t,field_191552_t,FIREWORKS,,,field_5860,field,public static final DamageSource
ahr,u,field_205132_u,DRYOUT,,,field_5842,field,public static final DamageSource
ahr,v,field_220302_v,SWEET_BERRY_BUSH,,,field_16992,field,public static final DamageSource
ahr,x,field_76374_o,,,,field_5840,field,private boolean
ahr,y,field_76385_p,,,,field_5857,field,private boolean
ahr,z,field_151520_r,,,,field_5839,field,private boolean
ahr,A,field_76384_q,,,,field_5845,field,private float
ahr,B,field_76383_r,,,,field_5866,field,private boolean
ahr,C,field_76382_s,,,,field_5853,field,private boolean
ahr,D,field_76381_t,,,,field_5864,field,private boolean
ahr,E,field_82730_x,,,,field_5851,field,private boolean
ahr,F,field_76378_k,,,,field_5862,field,private boolean
ahr,w,field_76373_n,translationIndex,,,field_5841,field,public final String
ahs,x,field_76386_o,,,,field_5879,field,protected final Entity
ahs,y,field_180140_r,,,,field_5880,field,private boolean
aht,y,field_76387_p,owner,,,field_5878,field,private final Entity
ahx,a,field_188416_a,,,,field_5881,field,protected final double
